text,label_class,label,illness,area,hospital,doctor,category
血清人绒毛膜促性腺激素测定（HCG）12228miu/ml血清妊娠孕酮测定（PRG1）10ng/ml上次月经到现在42天，请问是怀孕吗？属于正常范围吗？,定义,1,怀孕,nall,nall,nall,nall
四六风是什么病？,定义,1,四六风,nall,nall,nall,nall
什么是痔疮初期,定义,1,痔疮,nall,nall,nall,nall
心绞痛应如何分型,定义,1,心绞痛,nall,nall,nall,nall
"今做了一个ct影像显示胸廓对称,胸壁软组织清晰两肺纹理增重，左肺上叶尖后段可见一大小约0.5厘米的小结节影边界欠清楚，气管及主支气管开口通畅纵隔内未见明显肿大淋，心影及大血管形态未见异常细胞新颖及大血管形态未见异常两肺门不大",定义,1,小结节,nall,nall,nall,nall
日常生活中癫痫癫痫病人每年都增加不少，然而大家数人都没有明白引起癫痫病的具体因素有哪些的并不多。想要快速治好癫痫，就要对癫痫病人病因有一个非常深刻的了解。假如这些方面明白不够深刻，那么治好癫痫只能是空谈。引起癫痫病的具体因素是哪些?,定义,1,癫痫,nall,nall,nall,nall
胸骨骨折是什么病,定义,1,胸骨骨折,nall,nall,nall,nall
心肺栓塞是什么病？,定义,1,心肺栓塞,nall,nall,nall,nall
红色的小点是手足口病吗？,定义,1,手足口病,nall,nall,nall,nall
心脏增大是什么病？,定义,1,心脏增大,nall,nall,nall,nall
如何诊断是不是尿结石？,定义,1,尿结石,nall,nall,nall,nall
自发性气胸(呼吸内科)是什么病,定义,1,自发性气胸,nall,nall,nall,nall
胎毒是什么样的呢,定义,1,胎毒,nall,nall,nall,nall
老年人得了高血压了是大问题吗？,定义,1,高血压,nall,nall,nall,nall
打扰问一下能否介绍一下肝风内动证的释义,定义,1,肝风内动证,nall,nall,nall,nall
癫痫病是一类很多见的大脑方面的疾病。是因为大脑神经的异常放电，导致短时间的大脑功能障碍的一类慢性顽疾。癫痫病是一类恐怖的脑病，完全不分，地点和场合的突然发作对癫痫病人的生命健康构成巨大的伤害。,定义,1,癫痫,nall,nall,nall,nall
做月子胃痛会得月子病吗,定义,1,胃痛,nall,nall,nall,nall
心包填塞是怎么回事？,定义,1,心包填塞,nall,nall,nall,nall
怎样判断自己有没有手足口病,定义,1,手足口病,nall,nall,nall,nall
特发性扭转性肌张力不全是什么病,定义,1,特发性扭转性肌张力不全,nall,nall,nall,nall
颅骨骨折属于几级伤残,定义,1,颅骨骨折,nall,nall,nall,nall
请教一下解释解释持续性交接区折返性心动过速呸是啥意思,定义,1,持续性交接区折返性心动过速,nall,nall,nall,nall
如何理解成人T细胞白血病的定义,定义,1,成人T细胞白血病,nall,nall,nall,nall
请问怎样解释新生儿消化不良是啥？,定义,1,消化不良,nall,nall,nall,nall
什么是肝血管瘤,定义,1,肝血管瘤,nall,nall,nall,nall
甲状腺功能亢进伴发的精神障碍是什么病,定义,1,甲状腺功能亢进伴发的精神障碍,nall,nall,nall,nall
冒昧问一下解释一下慢性疲劳综合症解释,定义,1,慢性疲劳综合症,nall,nall,nall,nall
脑髓鞘发育不良是不是脑瘫,定义,1,脑瘫,nall,nall,nall,nall
脑性瘫痪综合征是什么病？,定义,1,脑性瘫痪综合征,nall,nall,nall,nall
小儿偏头痛怎么回事,定义,1,小儿偏头痛,nall,nall,nall,nall
你好，麻烦问一下解释一下子宫收缩过强解释,定义,1,子宫收缩过强,nall,nall,nall,nall
心脏畸形是什么病？,定义,1,心脏畸形,nall,nall,nall,nall
脑梗塞是什么？,定义,1,脑梗塞,nall,nall,nall,nall
什么是肺大泡疾病？,定义,1,肺大泡疾病,nall,nall,nall,nall
什么是弥漫性血管瘤,定义,1,弥漫性血管瘤,nall,nall,nall,nall
想咨询什么是胃肠型感冒？,定义,1,胃肠型感冒,nall,nall,nall,nall
你好，麻烦问一下能否介绍一下着色真菌病的释义,定义,1,着色真菌病,nall,nall,nall,nall
什么是尿结石病症呢？,定义,1,尿结石,nall,nall,nall,nall
屁股的皮肤总是有痘，长大以后还可以挤出液体，让后肛门旁边有一坨小肉，都五六年了，是痔疮吗！有时候拉屎会出血。拜托！！！！,定义,1,痔疮,nall,nall,nall,nall
丘脑胶质瘤怎么诊断,定义,1,丘脑胶质瘤,nall,nall,nall,nall
肛门上一厘米处有类似破伤不愈合！有液体流出。伤病处低于周围皮肤。市医院医生称不属肛肠类疾病。请问能不能请专家确疹一下这是什么疾病？,定义,1,nall,nall,nall,nall,nall
原发性癫痫病病症都有哪些表现?常常看新闻，报纸的您晓得原发性癫痫病病症都有哪些表现吗?假如您想要完全的晓得癫痫病的许多类似的疑问，那么您就一定不要错过这篇文章，下面要解答的内容就是关于癫痫病的，关于原发性癫痫病病症都有些什么表现的?,定义,1,原发性癫痫病,nall,nall,nall,nall
羊角风和癫痫一样不,定义,1,羊角风,nall,nall,nall,nall
颅脑火器性损伤怎么诊断,定义,1,颅脑火器性损伤,nall,nall,nall,nall
可以介绍过度通气综合征是什么意思？,定义,1,过度通气综合征,nall,nall,nall,nall
请教一下怎样解释泡性眼炎的释义,定义,1,泡性眼炎,nall,nall,nall,nall
创伤性气胸是什么病,定义,1,创伤性气胸,nall,nall,nall,nall
癫痫是一种不易长期拖着不治的疾病，癫痫疾病会给患者的身体带来更大的伤害，癫痫患者要注意避免延误病情。那么原发性癫痫病的危害有哪些？,定义,1,癫痫,nall,nall,nall,nall
我的腰间盘突出2年了，最近听说追风舒筋贴膏效果不错，请问我是中央型的腿脚麻木能贴吗？,定义,1,腰间盘突,nall,nall,nall,nall
颅骨缺损综合征是一种什么病？,定义,1,颅骨缺损,nall,nall,nall,nall
心绞痛如何确定,定义,1,心绞痛,nall,nall,nall,nall
整体很悲伤，消极、把事情想的很悲观，莫名其妙的哭、狂躁，容易怀疑自己，觉得活着痛苦,定义,1,nall,nall,nall,nall,nall
什么是支气管炎,定义,1,支气管炎,nall,nall,nall,nall
儿童癫痫是日常的生活中许多小孩会出现的病情症状了，癫痫病关于患儿的健康伤害是非常严重的，希望广大的家长朋友们能多去了解癫痫才行，要将小儿癫痫的病情症状了解透彻才行,定义,1,癫痫,nall,nall,nall,nall
甘油三酯是2.79，算不算高？,定义,1,nall,nall,nall,nall,nall
什么是宫颈癌前病变,定义,1,宫颈癌,nall,nall,nall,nall
肾病综合征分几期呢,定义,1,肾病综合征,nall,nall,nall,nall
癫痫医院专家学者解答：儿童癫痫病是大量父母害怕的病情。因为儿童癫痫的发作率高，危害性大;使它成为了危害小孩身躯健康的主要顽疾。那么，儿童癫痫病的主要病情症状有些什么,定义,1,癫痫,nall,nall,nall,nall
我是高血压吗？,定义,1,高血压,nall,nall,nall,nall
强迫症是什朝着么时候提出,定义,1,强迫症,nall,nall,nall,nall
血压正常也会脑供血不足吗,定义,1,脑供血不足,nall,nall,nall,nall
葡萄糖含量14.8是糖尿病吗？,定义,1,糖尿病,nall,nall,nall,nall
为什么肿瘤患者不宜吃人参,定义,1,肿瘤,nall,nall,nall,nall
创伤性膈疝是什么病,定义,1,创伤性膈疝,nall,nall,nall,nall
脂肪肝倾向是什么意思,定义,1,脂肪肝倾向,nall,nall,nall,nall
什么是尿路结石病？,定义,1,复杂性肛瘘,nall,nall,nall,nall
抑郁是什么病？,定义,1,抑郁,nall,nall,nall,nall
主动脉瘤是什么病,定义,1,主动脉瘤,nall,nall,nall,nall
室性期前收缩是什么病,定义,1,室性期前收缩,nall,nall,nall,nall
髓母细胞瘤是怎么回事,定义,1,髓母细胞瘤,nall,nall,nall,nall
肚子上长了些红色痘是风疹吗？,定义,1,风疹,nall,nall,nall,nall
患者是我父亲，近两年来都有高血压，身体无明显不适，这是前两天他们单位的体检单，上面标注肿瘤标志物CA199增高什么意思呀？,定义,1,高血压,nall,nall,nall,nall
我妈妈19年前得过骨癌右腿截肢生活基本没有问题除了一年几次幻肢疼这几天生病医生诊断是肺的问题我想问一下这种情况可能会是骨癌转移肺吗？？,定义,1,骨癌,nall,nall,nall,nall
神经纤维瘤是什么病？,定义,1,神经纤维瘤,nall,nall,nall,nall
请问用了硝呋太尔栓剂后外阴和肛门奇痒是否过敏？,定义,1,肛门奇痒,nall,nall,nall,nall
老年患有高血压，危险有多大?,定义,1,高血压,nall,nall,nall,nall
您好想了解妊娠合并重症肌无力介绍,定义,1,妊娠合并重症肌无力,nall,nall,nall,nall
什么是肠胀气,定义,1,肠胀气,nall,nall,nall,nall
胸腺瘤是什么病,定义,1,胸腺瘤,nall,nall,nall,nall
支气管扩张是癌症吗,定义,1,支气管扩张,nall,nall,nall,nall
什么叫空腹血糖受损？,定义,1,空腹血糖受损,nall,nall,nall,nall
大夫帮我看看我儿子是否是多动症？,定义,1,多动症,nall,nall,nall,nall
法洛四联症是什么？,定义,1,法洛四联症,nall,nall,nall,nall
我们大家也是须要切记的由于严重的顽疾是会给躯体带来危害的，这个对每个人都是会有一些非常巨大的影响的，所以在患上了癫痫，人们也是须要来明白最为常见有效的预防，那么，癫痫的预防都有哪些常见步骤?,定义,1,癫痫,nall,nall,nall,nall
小脑脑桥角脑膜瘤是怎么回事,定义,1,小脑脑桥角脑膜瘤,nall,nall,nall,nall
什么是幼女性外阴阴道炎？,定义,1,幼女性外阴阴道炎,nall,nall,nall,nall
头四肢乏力，食欲消化不好，食欲消化不好，大便三四天一次、不成行,定义,1,食欲消化不好,nall,nall,nall,nall
癫痫是一个让大部分人都不会晓得的病情，这样的病情对人体健康的伤害很大，而且它会使得癫痫病病人语言、智力不断下降，所以在面对这样顽固疾病上，许多人都是比较害怕的，那癫痫频繁发作怎么治呢，癫痫癫痫病病人顽固疾发病作的时候，也是须要一些救助手段，否则对病人生命有伤害。,定义,1,癫痫,nall,nall,nall,nall
视神经胶质瘤是什么病？,定义,1,视神经胶质瘤,nall,nall,nall,nall
我前几天因为总是会有心慌、呼吸困难的问题就去医院检查，医生说我是低输出量心力衰竭，请问缩窄性心包炎是什么意思？,定义,1,缩窄性心包炎,nall,nall,nall,nall
什么是痔疮？,定义,1,痔疮,nall,nall,nall,nall
我堂弟前几天来我们家玩，本来是个挺高兴的事情，结果突然晕倒了，然后我把他送到医院去了。昨天做了一天的检查，今天医生他这是肝实质弥漫性改变。这个词语我听着很陌生，请问肝实质弥漫性改变是什么意思？,定义,1,肝实质弥漫性改变,nall,nall,nall,nall
"怎样鉴别肺癌,肺癌跟哪些疾病相似",定义,1,肺癌,nall,nall,nall,nall
请教一下想了解颞下颌关节紊乱综合征定义的意思,定义,1,颞下颌关节紊乱综合征,nall,nall,nall,nall
你好！医生这个是肺结核吗？,定义,1,肺结核,nall,nall,nall,nall
心尖肥厚型心肌病是什么病,定义,1,心尖肥厚型心肌病,nall,nall,nall,nall
我最近尿频，尿急，尿痛，排尿困难是不是前列腺疾病？,定义,1,前列腺,nall,nall,nall,nall
肛裂出血液，有血块，肛门痛。,定义,1,肛裂,nall,nall,nall,nall
究竟什么是乳腺癌,定义,1,乳腺癌,nall,nall,nall,nall
舌头上有厚厚一层白是什么病吗？而且，我经常失眠，一起来嘴巴口气大。,定义,1,失眠,nall,nall,nall,nall
右室双出口是什么病,定义,1,右室双出口,nall,nall,nall,nall
心悸可以治好吗,定义,1,心悸,nall,nall,nall,nall
心包切开术后综合征是什么病,定义,1,心包切开术后综合征,nall,nall,nall,nall
弥漫性轴索损伤是很严重的疾病吗？会危害生命吗？,定义,1,弥漫性轴索损伤,nall,nall,nall,nall
什么叫间质性肺炎?,定义,1,间质性肺炎,nall,nall,nall,nall
颅内血肿是什么病？,定义,1,颅内血肿,nall,nall,nall,nall
我总是反复洗衣服洗了没穿只要在外面玩了回来身上从高梁叶上弄上了白粉就怀疑人家打药来就又洗澡又洗了一边衣服怎么治我怕农药只要放过药地方我就不敢再放任何东西这是什么病,定义,1,nall,nall,nall,nall,nall
是不是慢性肠炎,定义,1,慢性肠炎,nall,nall,nall,nall
"11月12号来的月经，平时月经推迟，现在孕酮为20.49nmol/l.hcg为2170IU/L,正常吗",定义,1,月经推迟,nall,nall,nall,nall
什么是咳嗽变异性哮喘?,定义,1,变异性哮喘,nall,nall,nall,nall
什么原因引起心绞痛,定义,1,心绞痛,nall,nall,nall,nall
孩子体温37是低烧吗？,定义,1,低烧,nall,nall,nall,nall
什么是胸腺瘤?,定义,1,胸腺瘤,nall,nall,nall,nall
八个月宝宝中度贫血严重吗？,定义,1,中度贫血,nall,nall,nall,nall
中年妇女心慌心悸是更年期吗,定义,1,心慌心悸,nall,nall,nall,nall
特发性高动力性心脏综合征的症状有哪些,定义,1,特发性高动力性心脏综合征,nall,nall,nall,nall
我想请问一下，曾经尿路感染现在带医院检查说是霉菌性尿,定义,1,霉菌性尿,nall,nall,nall,nall
心脏神经官能症是心脏病吗,定义,1,心脏病,nall,nall,nall,nall
我是一直以来，有支气管炎的病，我的脸有点肿，做了肺功能检查，医生说我是肺阻塞。请问是怎么回事,定义,1,肺阻塞,nall,nall,nall,nall
心悸早搏是什么感觉,定义,1,心悸,nall,nall,nall,nall
问一下可以问一下矮小症的定义,定义,1,矮小症,nall,nall,nall,nall
高血压引起血管赌塞严重吗？,定义,1,高血压,nall,nall,nall,nall
能否告知急性右侧心力衰竭的介绍,定义,1,急性右侧心力衰竭,nall,nall,nall,nall
热性惊厥怎么回事,定义,1,热性惊厥,nall,nall,nall,nall
手术后有分泌物流出是不是肛瘘,定义,1,肛瘘,nall,nall,nall,nall
如何确定是不是智力低下,定义,1,智力低下,nall,nall,nall,nall
癔症性眩晕步态是什么病？,定义,1,癔症性眩晕步态,nall,nall,nall,nall
心肌梗死是怎么回事？,定义,1,心肌梗死,nall,nall,nall,nall
有顽固疾病的出现也是要明白发病带来的影响，这我们朋友们更是要清楚的明白，特别是患上了癫痫会给癫痫病病人和病患的生活都带来巨大的不便，注意了这些后更是要明白最为多见的发作类型，那么，癫痫患的发病类型是有些什么,定义,1,癫痫,nall,nall,nall,nall
失语症是怎么回事?,定义,1,失语症,nall,nall,nall,nall
舌头上这几天长了超级多的泡，有白泡也有红色的泡，特别疼，不动也疼，基本上很难吃饭，晚上疼的睡不着,定义,1,舌头上这几天长了超级多的泡,nall,nall,nall,nall
请问月经暗黑色量很少请问是不是病？,定义,1,月经暗黑,nall,nall,nall,nall
葡萄糖达到6，63算酸糖尿病吗？,定义,1,糖尿病,nall,nall,nall,nall
问一下如何理解多发性脑膜瘤是啥意思,定义,1,多发性脑膜瘤,nall,nall,nall,nall
你好我三维超生检查两次都显示骶尾部末端显示不清成角弯曲您帮忙看一下这真的就是脊柱裂吗。,定义,1,脊柱裂,nall,nall,nall,nall
女性右肾囊肿要不要紧？,定义,1,右肾囊肿,nall,nall,nall,nall
怎么强迫症,定义,1,强迫症,nall,nall,nall,nall
问一下解释一下鼠疫是啥？,定义,1,鼠疫,nall,nall,nall,nall
什么是宫颈癌,定义,1,宫颈癌,nall,nall,nall,nall
大便干，疼，有血，是痔疮。痔疮根据病况分几种？,定义,1,痔疮,nall,nall,nall,nall
小儿颅内出血是什么病？,定义,1,小儿颅内出血,nall,nall,nall,nall
癔病是羊角风吗,定义,1,癔病,nall,nall,nall,nall
什么是骨纤维瘤,定义,1,血管瘤,nall,nall,nall,nall
急性播散性全脑炎有什么发病特点？,定义,1,急性播散性全脑炎,nall,nall,nall,nall
味觉障碍是怎样的一种病?,定义,1,味觉障碍,nall,nall,nall,nall
"癫痫病是一类日常生活中十分多见的病情,该顽疾的发作严重危害着癫痫病人的身体和心理的健康，给病患的生活造成巨大的影响。临床上癫痫病的病情症状有很多，不过绝大部分人对此并不清楚，那么，癫痫病发病后会有什么病情症状出现呢?",定义,1,癫痫,nall,nall,nall,nall
高血压正常值范围？,定义,1,高血压,nall,nall,nall,nall
刚出生的婴儿黄疸什么时候消失？,定义,1,黄疸,nall,nall,nall,nall
昨天和今天，早上大便出血，而且是鲜红的血，没有其他症状，请问这是什么病？严重吗？,定义,1,大便出血,nall,nall,nall,nall
心包破损伤是什么病？,定义,1,心包破损伤,nall,nall,nall,nall
